                     timestamp      open      high       low     close       volume  Bollinger_High  Bollinger_Med  Bollinger_Low      SMA200        RSI     Regime  Buy_Signal  Sell_Signal  Buy_Signal_Bollinger  Buy_Signal_Regime  Sell_Signal_Bollinger  Sell_Signal_Regime
2149 2023-05-11 20:00:00+00:00  173.7500  173.8400  173.5400  173.6100    6927973.0      174.405560     173.466260     172.526960  149.789774  54.557115    Uptrend       False        False                 False               True                  False               False
2150 2023-05-11 21:00:00+00:00  173.6200  173.7500  173.5800  173.6000      45609.0      174.298417     173.532260     172.766103  149.809174  54.549585    Uptrend       False        False                 False               True                  False               False
2151 2023-05-11 22:00:00+00:00  173.6152  173.7400  173.6152  173.7400      30379.0      174.305878     173.566010     172.826142  149.828603  54.637675    Uptrend       False        False                 False               True                  False               False
2152 2023-05-11 23:00:00+00:00  173.7300  173.8200  173.7000  173.7600      33585.0      174.321099     173.576490     172.831881  149.847104  54.650294    Uptrend       False        False                 False               True                  False               False
2153 2023-05-12 08:00:00+00:00  174.0000  174.0500  173.7700  173.8600      18190.0      174.349151     173.600490     172.851829  149.864838  54.713603    Uptrend       False        False                 False               True                  False               False
2154 2023-05-12 09:00:00+00:00  173.8600  173.9500  173.5000  173.5000      11010.0      174.350099     173.604490     172.858881  149.882468  54.438640    Uptrend       False        False                 False               True                  False               False
2155 2023-05-12 10:00:00+00:00  173.5700  173.8100  173.5400  173.6900       5988.0      174.359422     173.615990     172.872558  149.900207  54.559769    Uptrend       False        False                 False               True                  False               False
2156 2023-05-12 11:00:00+00:00  173.8300  173.8700  173.5500  173.6000      42039.0      174.356784     173.613490     172.870196  149.918607  54.490802    Uptrend       False        False                 False               True                  False               False
2157 2023-05-12 12:00:00+00:00  173.7400  173.8500  173.3400  173.5000     140595.0      174.348703     173.604490     172.860277  149.936912  54.413993    Uptrend       False        False                 False               True                  False               False
2158 2023-05-12 13:00:00+00:00  173.4700  174.0600  172.9500  173.0800    6450877.0      174.342672     173.569490     172.796308  149.955302  54.092147    Uptrend       False        False                 False               True                  False               False
2159 2023-05-12 14:00:00+00:00  173.0800  173.2600  172.3300  172.7800    6894393.0      174.375686     173.529490     172.683294  149.973622  53.863439    Uptrend       False        False                 False               True                  False               False
2160 2023-05-12 15:00:00+00:00  172.7800  172.9750  172.3200  172.6650    4491572.0      174.415230     173.488740     172.562250  149.991754  53.775842    Uptrend       False        False                 False               True                  False               False
2161 2023-05-12 16:00:00+00:00  172.6700  172.6900  171.4900  171.5400    5021233.0      174.631680     173.381245     172.130810  150.009384  52.929544    Uptrend        True        False                  True               True                  False               False
2162 2023-05-12 17:00:00+00:00  171.5300  172.0150  171.2100  171.2800    4578048.0      174.811562     173.331745     171.851928  150.026532  52.736771    Uptrend       False        False                  True               True                  False               False
